Gender,,,Weight,Height
Male,66.99688275225,164.943302997003,74.8169626930166,170.172082190715
Male,71.4184658930907,179.863902339297,81.5848271898864,181.40290336845
Male,65.2793002090043,155.250420694049,70.4203488234551,165.809422530871
Male,68.2741914742284,184.519391248574,83.6965197152232,173.41644634454
Male,72.7653699463424,220.678041465283,100.097794184321,184.82403966371
Male,68.0993798003468,183.31265530722,83.1491539461125,172.972424692881
Male,68.8967060721692,196.451312291183,89.1087436447823,174.99763342331
Male,69.2895099633052,184.595608300273,83.7310911601374,175.995355306795
Male,70.5232245234565,207.532838518544,94.1352352893034,179.12899028958
Male,69.6637252265179,177.200928752348,80.376923674635,176.945862075355
Male,67.5952688079157,163.108002209381,73.9844849381575,171.691982772106
Male,72.5081203801037,216.218230112735,98.0748594332957,184.170625765463
Male,71.2529856038086,204.655493822323,92.8300947538551,180.982583433674
Male,71.8091868893668,200.920571219495,91.1359637405932,182.395334698992
Male,72.2451654792519,220.901769881142,100.199275603927,183.5027203173
Male,66.5126276609347,196.449860340782,89.108085051696,168.942074258774
Male,66.0290340048182,168.640810039015,76.4941223072169,167.713746372238
Male,67.577153942735,181.432713008126,82.2964271587819,171.645971014547
Male,68.2465686016242,198.658673326418,90.1099849514766,173.346284248125
Male,73.8261270026308,237.916735863185,107.917128053654,187.518362586682
Male,69.8024643604904,173.041255909233,78.4901293503808,177.298259475646
Male,65.9595777848988,160.683916639879,72.884939116516,167.537327573643
Male,71.0790175757451,188.602919070666,85.5487752671015,180.540704642393
Male,66.5961965372077,208.345694035109,94.5039400487732,169.154339204508
Male,68.9515350928246,193.435118452271,87.7406222490025,175.136899135774
Male,68.2444617923064,174.10969379062,78.9747642258749,173.340932952458
Male,72.3168251228452,197.368589249335,89.5248131347844,183.684735812027
Male,71.8154204495308,201.620666747742,91.4535214714418,182.411167941808
Male,65.2370495188386,181.011973240364,82.1055829660432,165.70210577785
Male,70.6405300907292,182.12248597866,82.6093026600323,179.426946430452
Male,64.731925597255,177.549263423371,80.5349254947337,164.419091017028
Male,67.1035511824075,164.974580682475,74.8311500009252,170.443020003315
Male,65.1174848880457,165.717112190107,75.167956352535,165.398411615636
Male,71.7012340230177,193.094163543063,87.585967829825,182.121134418465
Male,66.8328782059274,180.683886970857,81.956765658885,169.755510643056
Male,66.4712752615182,172.773722928412,78.3687785305443,168.837039164256
Male,69.4115262206039,177.470616229738,80.4992517568793,176.305276600334
Male,70.0521774745245,200.818737313254,91.0897726953935,177.932530785292
Male,66.7436046519631,167.739775344302,76.0854201779726,169.528755815986
Male,66.2743291154144,154.395624779233,70.0326202348619,168.336795953153
Male,68.328447992915,177.984728603887,80.7324490168943,173.554257902004
Male,70.0758881952341,183.93885695678,83.4331940047398,177.992756015895
Male,68.7329881487344,179.2047820686,81.2858555080604,174.581789897785
Male,67.556051261876,158.567987385418,71.9251705341265,171.592370205165
Male,66.2536325347937,166.503531642942,75.5246699249854,168.284226638376
Male,69.1822026805756,171.983677611956,78.0104202953624,175.722794808662
Male,67.6091049416397,174.36418237859,79.0901982134694,171.727126551765
Male,69.2927380218867,187.745351863374,85.1597896424115,176.003554575592
Male,68.1906840077038,201.48796238061,91.3933278321457,173.204337379568
Male,71.6070857988906,204.927012136803,92.9532532891568,181.881997929182
Male,69.1968575103315,178.685546470181,81.0503343945024,175.760018076242
Male,67.2619609790619,164.014427741951,74.395632308327,170.845380886817
Male,73.6851933999998,223.270004412371,101.273487841416,187.160391236
Male,69.5372150072948,202.958306269835,92.060264057547,176.624526118529
Male,68.3115598414683,189.391785609949,85.906598818388,173.511361997329
Male,67.7389634664393,178.170555578466,80.8167386459476,172.056967204756
Male,71.7057626011001,223.299335239803,101.286792070093,182.132637006794
Male,63.6322646037867,167.028706658323,75.762885110562,161.625952093618
Male,68.7211984556865,180.46868201187,81.8591504111281,174.551844077444
Male,66.9493416501869,164.439145622362,74.5882809411384,170.051327791475
Male,62.7069897353164,149.969618421042,68.0250191588373,159.275753927704
Male,72.2584089235993,192.910266551722,87.5025536257287,183.536358665942
Male,70.9086530626676,201.883998700574,91.5729667385908,180.107978779176
Male,67.609843601682,179.868025984495,81.5866976423591,171.729002748272
Male,70.8015589556942,196.467724673936,89.1161881703,179.835959747463
Male,69.3047690450735,187.551649491386,85.0719277960968,176.034113374487
Male,66.2428983411553,171.69315968571,77.8786436881606,168.256961786534
Male,67.4921929772739,191.699604784328,86.9534071333329,171.430170162276
Male,65.8062482913584,165.850647784905,75.2285270300506,167.14787066005
Male,71.4437056615428,185.662741323862,84.2151341625732,181.467012380319
Male,68.4644058223141,178.281800729884,80.8671985566695,173.899590788678
Male,63.98792460498,150.979051250134,68.4828898146508,162.529328496649
Male,71.0018976858456,209.929323430504,95.2222616734892,180.344820122048
Male,68.1397241925525,174.157804341493,78.9965867868665,173.074899449083
Male,68.395400248121,179.878977102334,81.5916649818019,173.724316630227
Male,68.0962197450165,167.747141247633,76.0887612927963,172.964398152342
Male,68.1405903559209,183.044660372103,83.027593587503,173.077099504039
Male,68.8600903087433,169.556820782151,76.9096174522174,174.904629384208
Male,66.1488525422307,173.431672660432,78.6672192653907,168.018085457266
Male,66.2060320529589,180.889554609418,82.0500548543951,168.163321414516
Male,67.4321202146878,183.508932854723,83.2381838714395,171.277585345307
Male,69.471106031247,205.977910165675,93.4299322278689,176.456609319367
Male,70.5158596943462,183.759845192649,83.351995700624,179.110283623639
Male,71.3383760399558,201.954495466668,91.6049435077169,181.199475141488
Male,71.0019447673538,216.120094736912,98.0303460119054,180.344939709079
Male,66.202347706273,159.390323744187,72.2981757277733,168.153963173933
Male,72.5433070453887,210.336424661861,95.4069195352229,184.259999895287
Male,67.4793517580411,178.618350159953,81.0198546857534,171.397553465424
Male,65.3504105558103,146.739797635802,66.5599982892187,165.990042811758
Male,70.8440624208882,195.937014974314,88.875462496229,179.943918549056
Male,69.9384752593112,170.175853813004,77.1904058827481,177.64372715865
Male,64.7398154829922,169.654054121188,76.9537217169379,164.4391313268
Male,69.3084028803936,198.378693643572,89.9829884071751,176.0433433162
Male,68.8384628598724,179.907716915983,81.6047011313546,174.849695664076
Male,61.9373232676829,147.263686501559,66.7976300876151,157.320801099915
Male,68.5933355351181,176.984251121287,80.2786404346068,174.2270722592
Male,65.2185755780772,185.467788373205,84.1267050637788,165.655181968316
Male,64.3336481069845,177.49380233889,80.5097687905018,163.407466191741
Male,68.7489067017398,169.827477419625,77.0323851377225,174.622223022419
Male,72.4896554004081,198.581698249799,90.0750696725228,184.123724717037
Male,67.2339309182551,203.350339274846,92.238087092356,170.774184532368
Male,67.263604843261,193.217672687431,87.6419905896372,170.849556301883
Male,65.1185042831735,178.134945178843,80.8005860535618,165.401000879261
Male,66.2628200381632,162.77958340469,73.8355167957001,168.307562896935
Male,67.7016796596273,159.286510598869,72.2510869155622,171.962266335453
Male,65.530695966695,172.114311951227,78.0696749865809,166.447967755405
Male,69.8689698092041,201.837042594883,91.5516678246982,177.467183315378
Male,68.481875364733,170.352329550626,77.2704538655275,173.943963426422
Male,72.2139633457195,205.389760708631,93.1631523393494,183.423466898128
Male,68.1795326940723,169.787768075943,77.0143732971031,173.176013042944
Male,71.9812065428705,200.437310528735,90.91676055735,182.832264618891
Male,66.0651367327304,178.588954037204,81.0065208396434,167.805447301135
Male,66.6561641698185,168.014029738329,76.2098197770681,169.306656991339
Male,67.5994241952902,177.766425839946,80.6334286295928,171.702537456037
Male,68.245944093831,193.277623999542,87.6691840252003,173.344697998331
Male,64.808621440717,162.379540639612,73.6540605978029,164.613898459421
Male,67.4922182698406,183.383824391458,83.1814356733702,171.430234405395
Male,68.1807307068654,181.056095285359,82.1255963726766,173.179055995438
Male,69.553384902902,210.871798957101,95.6497610325494,176.665597653371
Male,66.4022496683603,165.568499073011,75.1005466315252,168.661714157635
Male,66.5921571146877,196.148449846229,88.9713676626507,169.144079071307
Male,71.9358865828482,202.046425151919,91.6466420775092,182.717151920434
Male,68.2870417278818,170.413602496365,77.2982467835312,173.44908598882
Male,69.9554511951638,201.948085296608,91.602035905859,177.686846035716
Male,71.8511291454027,193.386984552842,87.7187890972927,182.501868029323
Male,65.7554986406737,179.855689615225,81.5811019639491,167.018966547311
Male,67.0318520789828,156.489934998191,70.9825825956994,170.260904280616
Male,76.7098348578592,235.035418820022,106.610185693411,194.842980538962
Male,72.5711213712958,230.560534959742,104.580414173459,184.330648283091
Male,69.7288048973671,203.895654986365,92.4854379365753,177.111164439312
Male,72.799224004586,218.216396639014,98.9812117842836,184.910028971648
Male,72.5393540719418,222.667177921523,101.000050567779,184.249959342732
Male,72.2947433844169,208.474865890573,94.5625313690368,183.628648196419
Male,67.2533248158638,180.779780013772,82.0002619760069,170.823445032294
Male,75.9444603760016,231.92474850911,105.199210525744,192.898929355044
Male,66.3162319187446,170.593858104457,77.3800092853169,168.443229073611
Male,71.1560534900436,188.271456288347,85.3984264007439,180.736375864711
Male,71.1922022869477,196.061529163376,88.9319411362741,180.828193808847
Male,72.1975120071642,214.603584170431,97.3424689510341,183.381680498197
Male,75.1408214339315,224.12427132956,101.660976480918,190.857686442186
Male,64.4115293597211,158.579397323387,71.9303459907098,163.605284573692
Male,64.7344243580774,166.501114745286,75.5235736395438,164.425437869517
Male,63.4145871379546,160.140615622405,72.6385021213979,161.073051330405
Male,67.8486652335686,176.172634254583,79.9104975168048,172.335609693264
Male,65.9317848288,174.485294666451,79.1451337783448,167.466733465152
Male,70.9665504363426,193.906498798923,87.9544366032011,180.25503810831
Male,67.5807472772935,186.991606706801,84.8178968693513,171.655098084325
Male,68.589270437901,173.595796099507,78.7416643443676,174.216746912269
Male,70.3247534441504,193.346560303991,87.7004529814079,178.624873748142
Male,72.3944804051075,208.436509038226,94.545133007667,183.881980228973
Male,70.8208567145256,206.032977800797,93.4549104666191,179.884976054895
Male,65.9033012610258,172.57523095707,78.2787441602793,167.394385203006
Male,74.7953750218274,232.63540284736,105.52155764834,189.980252555442
Male,67.6809190342573,177.24014549544,80.3947120755676,171.909534347014
Male,67.1559627687305,175.646690214202,79.6719335076403,170.576145432575
Male,71.7748412248401,212.626102288605,96.4454989892929,182.308096711094
Male,64.6652319449664,166.969204009677,75.7358951851574,164.249689140215
Male,68.1227683623759,196.414415275124,89.092007453474,173.031831640435
Male,66.786927239528,165.431242225646,75.0382880236152,169.638795188401
Male,66.805849836748,176.565818557689,80.0888427712193,169.68685858534
Male,67.8860137980274,174.65203471581,79.2207657308137,172.43047504699
Male,69.1735769192432,195.237529301091,88.5581813907405,175.700885374878
Male,70.2249233263794,205.684438396274,93.2968157810427,178.371305249004
Male,64.8557991775539,158.34144236048,71.8224115231748,164.733729910987
Male,67.8210932715426,169.081008273884,76.6937927049676,172.265576909718
Male,63.4402474670865,135.655875865835,61.5324200457358,161.1382285664
Male,71.8484348479039,218.157469450706,98.9544828830846,182.495024513676
Male,66.7280736470863,155.899541329016,70.714784750511,169.489307063599
Male,71.9683056520603,201.528177430467,91.4115690570404,182.799496356233
Male,76.0213474760963,235.926060648678,107.014173701755,193.094222589285
Male,71.4761012826014,195.392617577504,88.6285281922152,181.549297257808
Male,67.3698086448686,176.636163567362,80.1207507048469,171.119313957966
Male,70.5552437595499,198.460248600108,90.0199810830202,179.210319149257
Male,69.8671012814472,185.716910023673,84.2397046514579,177.462437254876
Male,67.9475700421625,177.347779818472,80.4435341434204,172.586827907093
Male,74.104558863713,215.759703523821,97.866875440777,188.225579513831
Male,69.167836299535,187.02242030157,84.8318736694298,175.686304200819
Male,66.557228572704,171.587884316854,77.8308916230504,169.055360574668
Male,66.7016049901078,172.839809078093,78.3987546793504,169.422076674874
Male,67.2460649543824,168.280286893893,76.3305918927747,170.805004984131
Male,69.0513854849974,163.82048892775,74.307663213716,175.390519131893
Male,70.6727471767308,190.023434180521,86.1931095568109,179.508777828896
Male,65.4989951214088,156.869951668729,71.1549551173221,166.367447608378
Male,65.1872208535622,172.606482559614,78.2929196371804,165.575540968048
Male,67.5681430060826,169.063982994918,76.6860701746308,171.62308323545
Male,73.8153856882339,231.374508117238,104.949625885914,187.491079648114
Male,71.606564208448,207.250476751691,94.007158250753,181.880673089458
Male,67.724749235945,172.152772178008,78.087120237767,172.0208630593
Male,68.231131952185,199.827758022834,90.6402724170933,173.30707515855
Male,65.9294217100738,168.090412215803,76.2444662577905,167.460731143587
Male,71.5484957096636,197.819614833288,89.7293947314608,181.733179102546
Male,69.1643811220365,196.892315040706,89.3087789639439,175.677528049973
Male,68.5976593239588,180.221780102342,81.7471576801815,174.238054682855
Male,71.0575108857852,189.134012435934,85.7896749688402,180.486077649894
Male,63.6440595814991,158.422717319974,71.8592771946017,161.655911337008
Male,71.1824553956369,208.922682655891,94.7656574712509,180.803436704918
Male,66.1286731698491,187.141119453372,84.8857146550939,167.966829851417
Male,65.0573731150978,157.582431535246,71.4781302849353,165.245727712348
Male,68.0913743588464,181.644444983884,82.3924670891299,172.95209087147
Male,70.993143899047,204.746678174754,92.871455246643,180.322585503579
Male,74.2211748776249,231.130189759308,104.838805033304,188.521784189167
Male,69.3271181795885,186.258429614423,84.4853336056654,176.090880176155
Male,64.9313421940842,181.09386963888,82.1427305172389,164.925609172974
Male,68.3468423145436,198.920979667801,90.2289650094772,173.600979478941
Male,70.9291250844694,203.370463215939,92.2472151510442,180.159977714552
Male,61.4778092015939,161.028752141872,73.041353741536,156.153635372049
Male,68.4908127185185,189.806681842181,86.0947924301586,173.966664305037
Male,72.0498898708186,200.202828506602,90.8104013879666,183.006720271879
Male,72.5216670257767,221.862650308484,100.635123278726,184.205034245473
Male,71.233911393331,214.060148220865,97.0959707517986,180.934134939061
Male,72.2591151862599,201.70142161741,91.4901512342842,183.5381525731
Male,67.5650399045651,187.187093632233,84.9065681748318,171.615201357595
Male,72.26760699498,196.527466895855,89.1432867642247,183.559721767249
Male,62.6002479975529,151.720703729313,68.8192974459865,159.004629913784
Male,66.2364372917754,167.297530251137,75.8848213416737,168.24055072111
Male,69.6504374123688,198.843695964623,90.1939097399853,176.912111027417
Male,69.2859214061721,178.789547981921,81.0975086482155,175.986240371677
Male,70.7252787373505,193.539252115985,87.7878564457939,179.64220799287
Male,68.8286149599904,197.737905022318,89.6923318148833,174.824681998376
Male,66.0144282335004,184.461811520982,83.6704020114253,167.676647713091
Male,66.4148820603895,155.194771686925,70.3951068790157,168.693800433389
Male,66.6156243917126,160.991989871194,73.0246786696546,169.20368595495
Male,68.0348217821036,189.084461735075,85.7671991673361,172.808447326543
Male,70.5023980440946,172.985777146208,78.4649646273028,179.076091032
Male,69.1577294930868,195.895256857188,88.8565213483656,175.660632912441
Male,70.7950226136223,215.74645530523,97.8608661548099,179.819357438601
Male,65.1943771233415,166.707373059357,75.6171307607399,165.593717893287
Male,74.7857143190925,239.464342902696,108.61911022592,189.955714370495
Male,71.0669062761598,184.27924583305,83.5875916759048,180.509941941446
Male,69.334197785954,199.983890906512,90.7110930440666,176.108862376323
Male,69.8992039506227,191.412231132701,86.8230567439441,177.543978034582
Male,64.4251937917821,169.109401417791,76.7066716078987,163.639992231127
Male,67.85213069861,194.744522494038,88.3345574471157,172.344411974469
Male,67.549069488044,183.266533117893,83.1282332900113,171.574636499632
Male,74.7674468449337,210.369908709756,95.4221076314756,189.909314986132
Male,71.4189459863648,198.042483889936,89.8304863526039,181.404122805367
Male,67.1203443862066,172.664090375104,78.3190500814242,170.485674740965
Male,69.8595879120267,197.070856157865,89.3897637863583,177.443353296548
Male,68.4308133914105,190.505810039573,86.41191138747,173.814266014183
Male,67.9334826070233,184.555483105293,83.7128906926961,172.551045821839
Male,68.4953431552723,179.929816647941,81.6147253929729,173.978171614392
Male,65.2441434106539,159.50321976539,72.3493844598228,165.720124263061
Male,70.18535204699,197.884507071155,89.7588293314194,178.270794199355
Male,71.1041331645307,217.269605198307,98.5517547611105,180.604498237908
Male,68.4475785430627,187.907425986628,85.2333051681266,173.856849499379
Male,65.4205768240508,176.861684237851,80.2230450768153,166.168265133089
Male,67.7007881137183,185.148202101777,83.9817432877492,171.960001808844
Male,74.2230630621199,223.308040304474,101.290740617787,188.526580177785
Male,71.1672458708534,206.942981776074,93.867680989773,180.764804511968
Male,67.2307718899502,171.016940600979,77.5719161210793,170.766160600474
Male,67.880559193661,175.222847965396,79.4796820543199,172.416620351899
Male,67.3763754684836,173.310395551927,78.6122089391897,171.135993689948
Male,68.7612469290256,181.125973501963,82.1572925727024,174.653567199725
Male,71.7052725009646,202.609008338003,91.9018253100515,182.13139215245
Male,69.3809947926619,199.850920048803,90.6507785267766,176.227726773361
Male,73.7165276342286,223.514722344292,101.384489937592,187.239980190941
Male,69.4533762078207,219.261706666844,99.4553560504271,176.411575567865
Male,70.7862898094215,211.216080923481,95.8059245782436,179.797176115931
Male,71.7684637369012,200.798982967421,91.0808122821584,182.291897891729
Male,69.3434539586165,208.809775337563,94.7144436149159,176.132373054886
Male,65.2860255086334,161.420081658509,73.2188576796464,165.826504791929
Male,70.9218444138077,207.835944561795,94.2727217656737,180.141484811072
Male,68.5966626863791,180.831237755497,82.0236027959914,174.235523223403
Male,68.6037964328568,176.815476209732,80.2020854849248,174.253642939456
Male,69.4787441197736,194.603768502719,88.2707125626853,176.476010064225
Male,65.9308962149966,163.008431653289,73.9393205304787,167.464476386091
Male,68.5233452979566,173.270657154824,78.5941839201709,174.04929705681
Male,73.9291241262215,215.620035427178,97.8035231094845,187.779975280603
Male,71.1979378222303,210.134529042031,95.3153412972329,180.842762068465
Male,66.5565868729681,185.042324084993,83.9337178663601,169.053730657339
Male,71.7422762291745,187.965355359453,85.259581468205,182.225381622103
Male,69.7448293316538,188.181124848229,85.3574527821579,177.151866502401
Male,66.7506541256505,179.542017143198,81.4388226400175,169.546661479152
Male,69.6924222571513,211.71842896173,96.033785629609,177.018752533164
Male,70.4035168308414,197.692142083456,89.671574111919,178.824932750337
Male,69.0197361098685,186.287991990979,84.4987428631722,175.310129719066
Male,64.732287155256,166.10607243739,75.3443856090206,164.42000937435
Male,70.9980744408969,188.811769976897,85.6435083673607,180.335109079878
Male,64.4598142530512,161.378773212037,73.2001204987943,163.72792820275
Male,69.749522583002,193.476258831235,87.7592831957776,177.163787360825
Male,71.5268488121848,189.282246099829,85.8569125729136,181.678195982949
Male,68.327915863972,207.784924645001,94.2495795395753,173.552906294489
Male,70.7647201641119,199.323094259304,90.4113609712662,179.742389216844
Male,71.4190496341516,209.858256604748,95.1900263298609,181.404386070745
Male,69.3904740948909,180.175472763871,81.7261530419098,176.251804201023
Male,72.001732217799,196.214414481383,89.0012886934395,182.884399833209
Male,69.1914749733353,189.438840351539,85.9279424727353,175.746346432272
Male,66.1663632831791,165.514607433147,75.076101814816,168.062562739275
Male,67.272142995153,182.39433469242,82.7326110618042,170.871243207689
Male,70.9158354035361,189.557637460086,85.9818278907953,180.126221924982
Male,69.1198877896665,189.625914076302,86.012797617698,175.564514985753
Male,67.409025871346,170.191325429211,77.1974236840867,171.218925713219
Male,72.938649040208,216.097454719831,98.0200766812776,185.264168562128
Male,70.4909286959958,177.067774350773,80.3165259033158,179.046958887829
Male,69.0082594618674,196.051188755039,88.9272508097756,175.280979033143
Male,66.7621099176273,167.700496231312,76.0676034865533,169.575759190773
Male,69.1206637294553,179.607870051102,81.4686929922195,175.566485872816
Male,73.1262671878997,220.661405093753,100.090248059286,185.740718657265
Male,67.4868238954174,164.295241252612,74.5230070702548,171.41653269436
Male,64.95507833495,156.54478634954,71.0074627298606,164.985898970773
Male,67.7824890749697,183.681029038066,83.3162453234344,172.167522250423
Male,67.662398796047,170.305493490476,77.249209403332,171.862492941959
Male,66.4763970064683,168.627263912841,76.4879778927534,168.850048396429
Male,72.9870702010434,209.637974489395,95.0901081245937,185.38715831065
Male,69.5632322771984,195.34602697044,88.6073950655758,176.690609984084
Male,71.0035601394697,194.322601360166,88.1431773961604,180.349042754253
Male,69.9156373621056,219.367916747189,99.503532093191,177.585718899748
Male,71.697141788046,205.161748286445,93.0597277287452,182.110740141637
Male,67.6499408575301,178.882633665742,81.1397315697112,171.830849778126
Male,68.2955545645253,181.724931465833,82.4289751134501,173.470708593894
Male,68.687255673712,203.560333836071,92.3333389453711,174.465629411229
Male,68.9157716453463,165.155898683434,74.9133943956162,175.04605997918
Male,68.9608796727544,197.931429550253,89.7801129925584,175.160634368796
Male,67.2472352041876,173.284033013291,78.6002511025647,170.807977418637
Male,68.915863641061,183.947788899966,83.4372454627134,175.046293648295
Male,65.8385445036175,139.5340469401,63.2915274196539,167.229903039188
Male,64.6710755478367,160.188531344114,72.6602363094394,164.264531891505
Male,66.2958977236134,163.60400219191,74.2094665622328,168.391580217978
Male,67.0975857472015,193.955107443761,87.9764850956304,170.427867797892
Male,66.998289732799,189.893342494401,86.1341010087203,170.175655921309
Male,70.9619709026438,184.223932043739,83.5625017835837,180.243406092715
Male,68.4208722048485,190.795542169576,86.5433315637823,173.789015400315
Male,67.6525275866462,188.200679380904,85.366322561743,171.837420070081
Male,75.6201931582543,226.207779869446,102.606039286542,192.075290621966
Male,70.549242022249,197.879373104868,89.7565006053833,179.195074736512
Male,68.8908389093416,190.51348690364,86.4153935515959,174.982730829728
Male,68.2845319195117,176.24658343627,79.9440402740246,173.44271107556
Male,64.9950782592052,177.727094498411,80.6155882477232,165.087498778381
Male,65.5757715426728,173.691592194197,78.7851166865502,166.562459718389
Male,69.3060882402712,210.463687540605,95.4646449589181,176.037464130289
Male,65.7047154221532,170.100563318173,77.1562547166167,166.889977172269
Male,67.8039910102957,173.459891805983,78.6800192440594,172.222137166151
Male,69.2161473119131,184.936690322645,83.8858032368292,175.809014172259
Male,68.015006008896,194.286945947274,88.1270043861159,172.758115262596
Male,61.9269489433641,149.149684837724,67.6531038449129,157.294450316145
Male,67.2663627155588,192.4707695606,87.3032013065317,170.856561297519
Male,67.6768218539142,179.750807982436,81.5335284943691,171.899127508942
Male,69.9709036159667,202.863293032098,92.0171668130154,177.726095184555
Male,65.3134615369232,163.357331518913,74.0975787183268,165.896192303785
Male,71.9060054405707,217.027714643657,98.4420351406457,182.64125381905
Male,66.2339040421843,183.16123245569,83.0804697520413,168.234116267148
Male,65.814942824229,166.583610507509,75.560993057322,167.169954773542
Male,72.8449478550183,205.250889151117,93.1001613118335,185.026167551746
Male,70.9494434526129,189.703088823966,86.0478034658404,180.211586369637
Male,71.3438076277468,218.58633639737,99.1490134991559,181.213271374477
Male,71.0556641579506,203.139433025567,92.142421704933,180.481386961195
Male,61.9255472947778,139.905070315411,63.4598206545079,157.290890128736
Male,68.7624575579021,196.293805874861,89.0372999943899,174.656642197071
Male,67.5839414255894,179.937011167166,81.6179887693372,171.663211220997
Male,67.3616946688862,164.145922397398,74.4552772320806,171.098704458971
Male,65.8791565562673,168.174864370716,76.2827730796418,167.333057652919
Male,68.6947621511413,189.742541903603,86.0656990671391,174.484695863899
Male,69.5348615536043,195.17039149894,88.5277282207872,176.618548346155
Male,66.6346908282865,190.467958779164,86.3947423585586,169.252114703848
Male,69.8099015736912,204.426598301005,92.7262695765495,177.317149997176
Male,68.6798736853237,196.151622823601,88.9728068998028,174.446879160722
Male,71.615178750348,209.670773879197,95.1049856654127,181.902554025884
Male,69.6897953335489,190.933400489868,86.6058629950002,177.012080147214
Male,70.9010863653248,197.944832362141,89.7861924008083,180.088759367925
Male,68.005813992332,186.78033784958,84.7220670058667,172.734767540523
Male,70.6157439783607,188.663832117765,85.5764049379613,179.363989705036
Male,71.5711941575576,176.376642766115,80.0030341455676,181.790833160196
Male,73.0128632629827,209.329483369428,94.9501790205056,185.452672687976
Male,60.748117867457,136.167865724177,61.7646545495609,154.300219383341
